# k1 k2 k3 mean_bk mean_bk_smooth
0.155 0.165 0.195 1.313550045566875042e+02 1.335553605436455200e+02
0.155 0.165 0.205 1.281175310953877897e+02 1.305645533633466187e+02
0.155 0.165 0.215 1.255963574865414927e+02 1.279308710516089178e+02
0.155 0.165 0.225 1.236108442474868809e+02 1.256222167428294227e+02
0.155 0.165 0.235 1.222363949517657460e+02 1.236145960872990344e+02
0.155 0.165 0.245 1.212797380187973602e+02 1.218905895017807950e+02
0.155 0.165 0.255 1.184796474657830316e+02 1.204381582849447057e+02
0.155 0.165 0.265 1.158612733612478394e+02 1.192497038391248481e+02
0.155 0.165 0.275 1.159658521320510260e+02 1.183213202559593498e+02
0.155 0.165 0.285 1.148869155660515275e+02 1.176521957148187596e+02
0.155 0.165 0.295 1.135553806467726758e+02 1.172441292112101792e+02
0.155 0.175 0.175 1.359889426887580157e+02 1.364522922151133173e+02
0.155 0.175 0.185 1.318155920575434550e+02 1.326232041893533165e+02
0.155 0.175 0.195 1.299403649055498136e+02 1.292313594217353625e+02
0.155 0.175 0.205 1.258363568232879146e+02 1.262215646332001455e+02
0.155 0.175 0.215 1.235025852941234348e+02 1.235511099572125175e+02
0.155 0.175 0.225 1.189739126773048667e+02 1.211872079173289620e+02
0.155 0.175 0.235 1.172513645231410493e+02 1.191050313654591974e+02
0.155 0.175 0.245 1.151899430807126947e+02 1.172861965240189903e+02
0.155 0.175 0.255 1.146590709081290527e+02 1.157175797699803468e+02
0.155 0.175 0.265 1.128213237736076593e+02 1.143903868068446030e+02
0.155 0.175 0.275 1.100162782240595476e+02 1.132994142569242513e+02
0.155 0.175 0.285 1.099585681842015248e+02 1.124424590870731464e+02
0.155 0.175 0.295 1.084442392653428584e+02 1.118198424409389560e+02
0.155 0.185 0.185 1.287256346631680515e+02 1.287984601228505426e+02
0.155 0.185 0.195 1.253291182454819506e+02 1.253993118230263661e+02
0.155 0.185 0.205 1.229497522031475114e+02 1.223697718665652445e+02
0.155 0.185 0.215 1.197246765312112018e+02 1.196663445603047506e+02
0.155 0.185 0.225 1.164536535222984099e+02 1.172554280209200073e+02
0.155 0.185 0.235 1.137238287237121455e+02 1.151113320694385749e+02
0.155 0.185 0.245 1.119138177927063396e+02 1.132147510741904313e+02
0.155 0.185 0.255 1.103301257723019972e+02 1.115515762826593402e+02
0.155 0.185 0.265 1.093174085880621220e+02 1.101119638694995615e+02
0.155 0.185 0.275 1.080970442471200244e+02 1.088895972965579517e+02
0.155 0.185 0.285 1.066250725500334369e+02 1.078810985432345717e+02
0.155 0.185 0.295 1.049614392357640327e+02 1.070855542733297057e+02
0.155 0.195 0.195 1.196666797740219721e+02 1.219857688554978381e+02
0.155 0.195 0.205 1.201588080804135785e+02 1.189335084788250754e+02
0.155 0.195 0.215 1.155113923202970341e+02 1.161979674056551630e+02
0.155 0.195 0.225 1.127458873425361645e+02 1.137445644505424553e+02
0.155 0.195 0.235 1.131197802155947443e+02 1.115466694423294882e+02
0.155 0.195 0.245 1.098464940605683609e+02 1.095840454690373917e+02
0.155 0.195 0.255 1.071947169595079572e+02 1.078416421250212807e+02
0.155 0.195 0.265 1.057094348762667124e+02 1.063086517660110388e+02
0.155 0.195 0.275 1.047939219489162355e+02 1.049777647367571802e+02
0.155 0.195 0.285 1.030897628794022012e+02 1.038445764693214954e+02
0.155 0.195 0.295 1.011421507147105814e+02 1.029071114592547502e+02
0.155 0.205 0.205 1.185122509776316662e+02 1.158538477014286201e+02
0.155 0.205 0.215 1.126218638375689238e+02 1.130848446639193696e+02
0.155 0.205 0.225 1.103648771542471110e+02 1.105907390012776403e+02
0.155 0.205 0.235 1.082568263680898184e+02 1.083438458241681985e+02
0.155 0.205 0.245 1.064306581330542230e+02 1.063229470260026517e+02
0.155 0.205 0.255 1.044822997440946892e+02 1.045120509109057423e+02
0.155 0.205 0.265 1.020661437427682472e+02 1.028994261007960205e+02
0.155 0.205 0.275 1.015937230970664018e+02 1.014768418483490535e+02
0.155 0.205 0.285 9.979274075398298294e+01 1.002389651818277656e+02
0.155 0.205 0.295 9.785443429097756507e+01 9.918287827522435407e+01
0.155 0.215 0.215 1.091755223321854942e+02 1.102793045694406970e+02
0.155 0.215 0.225 1.073941431080033340e+02 1.077441762978945974e+02
0.155 0.215 0.235 1.053856753326728040e+02 1.054505734497872140e+02
0.155 0.215 0.245 1.024914275682352525e+02 1.033762137345321008e+02
0.155 0.215 0.255 1.009303160894667286e+02 1.015041302466868700e+02
0.155 0.215 0.265 9.873550027241530813e+01 9.982167236354786155e+01
0.155 0.215 0.275 9.783210301604950132e+01 9.831972331173115265e+01
0.155 0.215 0.285 9.581206840098444388e+01 9.699208152355765833e+01
0.155 0.215 0.295 9.437675949484565763e+01 9.583496699461623791e+01
0.155 0.225 0.225 1.050599548743915932e+02 1.051660343527864256e+02
0.155 0.225 0.235 1.008864057705894055e+02 1.028260499939107291e+02
0.155 0.225 0.245 1.000761952923821383e+02 1.007007655798615389e+02
0.155 0.225 0.255 9.775972067721444603e+01 9.877217676317576434e+01
0.155 0.225 0.265 9.688313780733381009e+01 9.702668943880762242e+01
0.155 0.225 0.275 9.455791719725168321e+01 9.545430655341554882e+01
0.155 0.225 0.285 9.214647144127002321e+01 9.404798772484498670e+01
0.155 0.225 0.295 8.981668684150048421e+01 9.280314011128058382e+01
0.155 0.235 0.235 9.790299898640087406e+01 1.004384339982913872e+02
0.155 0.235 0.245 9.704251645169526341e+01 9.826295635848471477e+01
0.155 0.235 0.255 9.580358818347610850e+01 9.628048880015322197e+01
0.155 0.235 0.265 9.421339085677846015e+01 9.447644552389010641e+01
0.155 0.235 0.275 9.174666918139907068e+01 9.283993096380565646e+01
0.155 0.235 0.285 9.064839810953509414e+01 9.136307152891392036e+01
0.155 0.235 0.295 8.924572022297452634e+01 9.004048637693190926e+01
0.155 0.245 0.245 9.500609860729308309e+01 9.603654655722070288e+01
0.155 0.245 0.255 9.442061507217709959e+01 9.400117600492382053e+01
0.155 0.245 0.265 9.157765493608641805e+01 9.214119833260907910e+01
0.155 0.245 0.275 9.039174677169941674e+01 9.044478102136373820e+01
0.155 0.245 0.285 8.807967054804241513e+01 8.890320286736114497e+01
0.155 0.245 0.295 8.676851785402375583e+01 8.751029987222420914e+01
0.155 0.255 0.255 9.131782213156571970e+01 9.191251873239973236e+01
0.155 0.255 0.265 9.013682343764696725e+01 8.999772281989879730e+01
0.155 0.255 0.275 8.824515152228974557e+01 8.824396282792407931e+01
0.155 0.255 0.285 8.561466346931285898e+01 8.664163852009551192e+01
0.155 0.255 0.295 8.407012648659338083e+01 8.518379085950908802e+01
0.155 0.265 0.265 8.764651987123677657e+01 8.802797307192206233e+01
0.155 0.265 0.275 8.625520349180595758e+01 8.621805914749229771e+01
0.155 0.265 0.285 8.427088080271356318e+01 8.455745550867382576e+01
0.155 0.265 0.295 8.280533613011832017e+01 8.303838185524502080e+01
0.155 0.275 0.275 8.370661827970945978e+01 8.435202970912932585e+01
0.155 0.275 0.285 8.240766642004874143e+01 8.263436412961462452e+01
0.155 0.275 0.295 8.106271070518488386e+01 8.105642203091773013e+01
0.155 0.285 0.285 8.023292158942130925e+01 8.085979748221549812e+01
0.155 0.285 0.295 7.892367941920160490e+01 7.922420500069107163e+01
0.155 0.295 0.295 7.706061858818230803e+01 7.753120956359857985e+01
0.165 0.165 0.165 1.362530535434597994e+02 1.402782175997257639e+02
0.165 0.165 0.175 1.313392804270957583e+02 1.359871261841201431e+02
0.165 0.165 0.185 1.290591070368276689e+02 1.321963044908774236e+02
0.165 0.165 0.195 1.236098216333577824e+02 1.288362469908902312e+02
0.165 0.165 0.205 1.211533997295771883e+02 1.258528794774644837e+02
0.165 0.165 0.215 1.220417876894999125e+02 1.232043084275619549e+02
0.165 0.165 0.225 1.170843913963409619e+02 1.208583437743654088e+02
0.165 0.165 0.235 1.168085240192116743e+02 1.187905946687893248e+02
0.165 0.165 0.245 1.138621117411304340e+02 1.169829931781720518e+02
0.165 0.165 0.255 1.115453566269986538e+02 1.154226401578142998e+02
0.165 0.165 0.265 1.108434097026876941e+02 1.141008955743148334e+02
0.165 0.165 0.275 1.098754083484456316e+02 1.130126557160299967e+02
0.165 0.165 0.285 1.062279894493110390e+02 1.121557743211919984e+02
0.165 0.165 0.295 1.067739521081654459e+02 1.115305953031215580e+02
0.165 0.175 0.175 1.287671474831124669e+02 1.317548656283938726e+02
0.165 0.175 0.185 1.264888470095668538e+02 1.280046942848320839e+02
0.165 0.175 0.195 1.224739613627474739e+02 1.246677452431299713e+02
0.165 0.175 0.205 1.198427818325018421e+02 1.216902467259936600e+02
0.165 0.175 0.215 1.175847720038541411e+02 1.190303258641120863e+02
0.165 0.175 0.225 1.129529426261703549e+02 1.166555757212909583e+02
0.165 0.175 0.235 1.121546057174838467e+02 1.145411868671531437e+02
0.165 0.175 0.245 1.098209185417657636e+02 1.126685000430669987e+02
0.165 0.175 0.255 1.086942271653421699e+02 1.110238755224568763e+02
0.165 0.175 0.265 1.071541639550003282e+02 1.095978025653660524e+02
0.165 0.175 0.275 1.051176280130141976e+02 1.083841923033302237e+02
0.165 0.175 0.285 1.038261565165212943e+02 1.073798118007420754e+02
0.165 0.175 0.295 1.032215264931211465e+02 1.065838275375582640e+02
0.165 0.185 0.185 1.227009951071034664e+02 1.242825037815610756e+02
0.165 0.185 0.195 1.194587783526211808e+02 1.209608480852276955e+02
0.165 0.185 0.205 1.170066564705487338e+02 1.179858237668502312e+02
0.165 0.185 0.215 1.121156649857009171e+02 1.153153056860413415e+02
0.165 0.185 0.225 1.102109533783938247e+02 1.129165164902833567e+02
0.165 0.185 0.235 1.095138566668661468e+02 1.107641649638008658e+02
0.165 0.185 0.245 1.063654734254435823e+02 1.088390070952221009e+02
0.165 0.185 0.255 1.050062032101229619e+02 1.071267241007100779e+02
0.165 0.185 0.265 1.039793197506115519e+02 1.056170401429185972e+02
0.165 0.185 0.275 1.018855569736314663e+02 1.043030227990305434e+02
0.165 0.185 0.285 1.013452595194326022e+02 1.031805239390396878e+02
0.165 0.185 0.295 9.938600825951485263e+01 1.022477292740456534e+02
0.165 0.195 0.195 1.186231840543077283e+02 1.176460031453187298e+02
0.165 0.195 0.205 1.142017251741899031e+02 1.146687353372728353e+02
0.165 0.195 0.215 1.113337344368461288e+02 1.119863779822851200e+02
0.165 0.195 0.225 1.084769442586412111e+02 1.095656049230827733e+02
0.165 0.195 0.235 1.061442982664663077e+02 1.073805480449862131e+02
0.165 0.195 0.245 1.033588922069983482e+02 1.054113472646994580e+02
0.165 0.195 0.255 1.024459788432113925e+02 1.036430232259225761e+02
0.165 0.195 0.265 1.008734224958431156e+02 1.020645930694414716e+02
0.165 0.195 0.275 9.920139497646046323e+01 1.006683709121026169e+02
0.165 0.195 0.285 9.696005983595767930e+01 9.944940984415117669e+01
0.165 0.195 0.295 9.678263534655799560e+01 9.840505319382029370e+01
0.165 0.205 0.205 1.094425725639039939e+02 1.116834825208037927e+02
0.165 0.205 0.215 1.078382515953606315e+02 1.089865502944394962e+02
0.165 0.205 0.225 1.052063431431009661e+02 1.065438631169382120e+02
0.165 0.205 0.235 1.029407548852639280e+02 1.043288546061562130e+02
0.165 0.205 0.245 1.011890698405955504e+02 1.023209874496669727e+02
0.165 0.205 0.255 9.926780493416495688e+01 1.005046071777711632e+02
0.165 0.205 0.265 9.781862278641706610e+01 9.886804609798498689e+01
0.165 0.205 0.275 9.675314855597579822e+01 9.740291648457655072e+01
0.165 0.205 0.285 9.444196365226433443e+01 9.610354822556988097e+01
0.165 0.205 0.295 9.328865662317797103e+01 9.496653764837932954e+01
0.165 0.215 0.215 1.050986598831262171e+02 1.062711332833888633e+02
0.165 0.215 0.225 1.026662451660730966e+02 1.038050804726572807e+02
0.165 0.215 0.235 1.006054077187116889e+02 1.015609830246846315e+02
0.165 0.215 0.245 9.819895438151888811e+01 9.951754060454037187e+01
0.165 0.215 0.255 9.515021659363519291e+01 9.765838270173018998e+01
0.165 0.215 0.265 9.560886380930321593e+01 9.597115092477707776e+01
0.165 0.215 0.275 9.194756048728608278e+01 9.444677768846258914e+01
0.165 0.215 0.285 9.023515877113652550e+01 9.307891412800245234e+01
0.165 0.215 0.295 8.933268902681246004e+01 9.186347241397288599e+01
0.165 0.225 0.225 1.013779669875759168e+02 1.013129974083260407e+02
0.165 0.225 0.235 9.602883356764236567e+01 9.903919765328853941e+01
0.165 0.225 0.245 9.555051479812594550e+01 9.696151078144913527e+01
0.165 0.225 0.255 9.368864395066157158e+01 9.506278736799693263e+01
0.165 0.225 0.265 9.039293979222715336e+01 9.332994973543416961e+01
0.165 0.225 0.275 8.982273806272515060e+01 9.175324887227105819e+01
0.165 0.225 0.285 8.852723027020239499e+01 9.032567721069983691e+01
0.165 0.225 0.295 8.683175057972773914e+01 8.904250035829777232e+01
0.165 0.235 0.235 9.591258431432262910e+01 9.673389014752606840e+01
0.165 0.235 0.245 9.331878632607472923e+01 9.462189379930623545e+01
0.165 0.235 0.255 9.132628177435282169e+01 9.268519843191583618e+01
0.165 0.235 0.265 8.912619592998213136e+01 9.090995943818487035e+01
0.165 0.235 0.275 8.767509359245265443e+01 8.928572550073903358e+01
0.165 0.235 0.285 8.529335045137857207e+01 8.780483072389689880e+01
0.165 0.235 0.295 8.529761717327633619e+01 8.646191164318408084e+01
0.165 0.245 0.245 9.241736617921753805e+01 9.247438270450629716e+01
0.165 0.245 0.255 8.935248185718782565e+01 9.050000776649139311e+01
0.165 0.245 0.265 8.765092516167005954e+01 8.868409328085499510e+01
0.165 0.245 0.275 8.675279598040370388e+01 8.701544840943449799e+01
0.165 0.245 0.285 8.435798433929156204e+01 8.548573298416209809e+01
0.165 0.245 0.295 8.269964925791872190e+01 8.408895553665129796e+01
0.165 0.255 0.255 8.728964601276318547e+01 8.848717164977452398e+01
0.165 0.255 0.265 8.554093172656729394e+01 8.663110434192586240e+01
0.165 0.255 0.275 8.435427657755028008e+01 8.491982403961645787e+01
0.165 0.255 0.285 8.184855045395923412e+01 8.334428644165977573e+01
0.165 0.255 0.295 8.183745546378438007e+01 8.189785937963748097e+01
0.165 0.265 0.265 8.358541676253959452e+01 8.473440434681862143e+01
0.165 0.265 0.275 8.244966434268813771e+01 8.298115634733267143e+01
0.165 0.265 0.285 8.116353524145823428e+01 8.136156986539383240e+01
0.165 0.265 0.295 7.923891975722612813e+01 7.986834750917267911e+01
0.165 0.275 0.275 8.109608049035782074e+01 8.118567738412757251e+01
0.165 0.275 0.285 7.879124641478858848e+01 7.952279752321919659e+01
0.165 0.275 0.295 7.722892045067867173e+01 7.798451921936971587e+01
0.165 0.285 0.285 7.729822645851392338e+01 7.781651764965432960e+01
0.165 0.285 0.295 7.570923337980239864e+01 7.623398825615542762e+01
0.165 0.295 0.295 7.440277057791904269e+01 7.460721531091216718e+01
0.175 0.175 0.175 1.261512774199852061e+02 1.276057392197982949e+02
0.175 0.175 0.185 1.203530312482903497e+02 1.239188157168143931e+02
0.175 0.175 0.195 1.196163073525928695e+02 1.206266680973561733e+02
0.175 0.175 0.205 1.165298007386687402e+02 1.176764531238656559e+02
0.175 0.175 0.215 1.133298568133070461e+02 1.150268245854707629e+02
0.175 0.175 0.225 1.095841855571157595e+02 1.126455813501300298e+02
0.175 0.175 0.235 1.092276799287612334e+02 1.105078598017270082e+02
0.175 0.175 0.245 1.063648761522636903e+02 1.085947328508242435e+02
0.175 0.175 0.255 1.038711248314002660e+02 1.068921150376375238e+02
0.175 0.175 0.265 1.030923901458205592e+02 1.053898998907835960e+02
0.175 0.175 0.275 1.019584755794090114e+02 1.040812748560323655e+02
0.175 0.175 0.285 9.824211146418345209e+01 1.029621729758204793e+02
0.175 0.175 0.295 9.844951242726141061e+01 1.020308306172083377e+02
0.175 0.185 0.185 1.176748219289567174e+02 1.202805694010615269e+02
0.175 0.185 0.195 1.164472890386699504e+02 1.170232805184676863e+02
0.175 0.185 0.205 1.127795855880610247e+02 1.140945694858898491e+02
0.175 0.185 0.215 1.105777010804980307e+02 1.114533128475886770e+02
0.175 0.185 0.225 1.085532415399381421e+02 1.090673302648689287e+02
0.175 0.185 0.235 1.060547239119888445e+02 1.069116085636113951e+02
0.175 0.185 0.245 1.041957032509930343e+02 1.049669263674380488e+02
0.175 0.185 0.255 1.027496842601266991e+02 1.032187800030473994e+02
0.175 0.185 0.265 9.986229634710046810e+01 1.016565378116791720e+02
0.175 0.185 0.275 9.770449773093535839e+01 1.002727689669427349e+02
0.175 0.185 0.285 9.640669517400110067e+01 9.906270660776449688e+01
0.175 0.185 0.295 9.632424402202298097e+01 9.802381508235554008e+01
0.175 0.195 0.195 1.134121941843736323e+02 1.137910048128047151e+02
0.175 0.195 0.205 1.098843936057224511e+02 1.108774747239086906e+02
0.175 0.195 0.215 1.081884174313410654e+02 1.082414863920779737e+02
0.175 0.195 0.225 1.040865754922241848e+02 1.058506851900999948e+02
0.175 0.195 0.235 1.022103703194157731e+02 1.036797942926131668e+02
0.175 0.195 0.245 1.006321196415153878e+02 1.017092458030230659e+02
0.175 0.195 0.255 1.009112713879419090e+02 9.992411371499657946e+01
0.175 0.195 0.265 9.743361753046465878e+01 9.831327513518017724e+01
0.175 0.195 0.275 9.624839185499706673e+01 9.686874554034760365e+01
0.175 0.195 0.285 9.453549000291047832e+01 9.558514775426898780e+01
0.175 0.195 0.295 9.256192060866514737e+01 9.445928442280619208e+01
0.175 0.205 0.205 1.082100169082460326e+02 1.079723697151402320e+02
0.175 0.205 0.215 1.050666031437020251e+02 1.053376629606599266e+02
0.175 0.205 0.225 1.019110918968262069e+02 1.029406197876204487e+02
0.175 0.205 0.235 9.961254109680299962e+01 1.007555695476992383e+02
0.175 0.205 0.245 9.846883059788589776e+01 9.876252501138503703e+01
0.175 0.205 0.255 9.629220819431229472e+01 9.694610933111322026e+01
0.175 0.205 0.265 9.415097292869478451e+01 9.529471467221614489e+01
0.175 0.205 0.275 9.321251373852489053e+01 9.379983688513966911e+01
0.175 0.205 0.285 9.126392370432188272e+01 9.245554505805804979e+01
0.175 0.205 0.295 8.902455006672434479e+01 9.125805521618654836e+01
0.175 0.215 0.215 1.026454384631276469e+02 1.026995480054278289e+02
0.175 0.215 0.225 9.856732626630561356e+01 1.002938093690395220e+02
0.175 0.215 0.235 9.591448677096332176e+01 9.809423770120481834e+01
0.175 0.215 0.245 9.603176367449810868e+01 9.608033628668023596e+01
0.175 0.215 0.255 9.383159644636698715e+01 9.423622927688302298e+01
0.175 0.215 0.265 9.205503751345891317e+01 9.254980849059910497e+01
0.175 0.215 0.275 8.908188630067162705e+01 9.101206069650008601e+01
0.175 0.215 0.285 8.823973905590881373e+01 8.961653265710465632e+01
0.175 0.215 0.295 8.640115758032010262e+01 8.835890220088505487e+01
0.175 0.225 0.225 9.481519011485279691e+01 9.787609398605206934e+01
0.175 0.225 0.235 9.332001190192119111e+01 9.566056659643722071e+01
0.175 0.225 0.245 9.229454102879340383e+01 9.362611550007066796e+01
0.175 0.225 0.255 9.035557049862532608e+01 9.175630114760733136e+01
0.175 0.225 0.265 8.882016544141269776e+01 9.003848193026864521e+01
0.175 0.225 0.275 8.779493254192644258e+01 8.846312733192094413e+01
0.175 0.225 0.285 8.454300705774423363e+01 8.702327344496045214e+01
0.175 0.225 0.295 8.462280205053684767e+01 8.571408762701125283e+01
0.175 0.235 0.235 9.189015763722946417e+01 9.342677852049351372e+01
0.175 0.235 0.245 9.114267724067636323e+01 9.137102713330205006e+01
0.175 0.235 0.255 8.897809116253678496e+01 8.947622998775445069e+01
0.175 0.235 0.265 8.619265839890637437e+01 8.772916402608234421e+01
0.175 0.235 0.275 8.534221112171843515e+01 8.611975780486648091e+01
0.175 0.235 0.285 8.271183413887725067e+01 8.464053243683643757e+01
0.175 0.235 0.295 8.193465882515720011e+01 8.328615603615602936e+01
0.175 0.245 0.245 8.860409377372160122e+01 8.929235706174482345e+01
0.175 0.245 0.255 8.702587048285823812e+01 8.737228757572034965e+01
0.175 0.245 0.265 8.406334341418556733e+01 8.559695307330832748e+01
0.175 0.245 0.275 8.312862038417010524e+01 8.395570441129170547e+01
0.175 0.245 0.285 8.111995624231076363e+01 8.244053012823613358e+01
0.175 0.245 0.295 7.957840802970029870e+01 8.104559681875849719e+01
0.175 0.255 0.255 8.509605193872407369e+01 8.542581625421340163e+01
0.175 0.255 0.265 8.381851451127205621e+01 8.362223498041684877e+01
0.175 0.255 0.275 8.169185131317264847e+01 8.195026862960705216e+01
0.175 0.255 0.285 8.036614900636827485e+01 8.040134419845090008e+01
0.175 0.255 0.295 7.871310564969323309e+01 7.896911314036262297e+01
0.175 0.265 0.265 8.140527819942217036e+01 8.178962942562110072e+01
0.175 0.265 0.275 7.887020516362692035e+01 8.008717665151499432e+01
0.175 0.265 0.285 7.781497994015349207e+01 7.850570314387219639e+01
0.175 0.265 0.295 7.704747657226617719e+01 7.703832181545743651e+01
0.175 0.275 0.275 7.839621900432803159e+01 7.835371586589859305e+01
0.175 0.275 0.285 7.605202647768386726e+01 7.674006426550154458e+01
0.175 0.275 0.295 7.517209705126875008e+01 7.523876419159132922e+01
0.175 0.285 0.285 7.358627418331114711e+01 7.509390077985266032e+01
0.175 0.285 0.295 7.322872603869805630e+01 7.355914463643465240e+01
0.175 0.295 0.295 7.151900759675621089e+01 7.199073771786633813e+01
0.185 0.185 0.185 1.170511638235223302e+02 1.167097289184131341e+02
0.185 0.185 0.195 1.129422725901951594e+02 1.135047833822184771e+02
0.185 0.185 0.205 1.115763514527198765e+02 1.106143716803083095e+02
0.185 0.185 0.215 1.067892926634848436e+02 1.079980315578067120e+02
0.185 0.185 0.225 1.046976574719595732e+02 1.056239605813538986e+02
0.185 0.185 0.235 1.023402232456294598e+02 1.034672956549207754e+02
0.185 0.185 0.245 1.010968363614840797e+02 1.015087798153685839e+02
0.185 0.185 0.255 1.004187071737632806e+02 9.973372059718671778e+01
0.185 0.185 0.265 9.779970682066129939e+01 9.813116963769600432e+01
0.185 0.185 0.275 9.649851850681530152e+01 9.669327143629698185e+01
0.185 0.185 0.285 9.386048803071385294e+01 9.541474238976546474e+01
0.185 0.185 0.295 9.294988745131030328e+01 9.429245086212009141e+01
0.185 0.195 0.195 1.096850766662590644e+02 1.103409576121350852e+02
0.185 0.195 0.205 1.087383060855002554e+02 1.074809899580211692e+02
0.185 0.195 0.215 1.047930547811953943e+02 1.048847561413811320e+02
0.185 0.195 0.225 1.022705538843381134e+02 1.025206164238299067e+02
0.185 0.195 0.235 9.952576785810295235e+01 1.003637233069871968e+02
0.185 0.195 0.245 9.669209076359219068e+01 9.839471122213679166e+01
0.185 0.195 0.255 9.660479085828909263e+01 9.659867350681184917e+01
0.185 0.195 0.265 9.478997838970497014e+01 9.496435718757994948e+01
0.185 0.195 0.275 9.421563919218735350e+01 9.348352417511976853e+01
0.185 0.195 0.285 9.118746913788886843e+01 9.215044055005947143e+01
0.185 0.195 0.295 8.989126603893249978e+01 9.096146514141901207e+01
0.185 0.205 0.205 1.026304819416832999e+02 1.046437082947835364e+02
0.185 0.205 0.215 1.013709003942839928e+02 1.020624259391511970e+02
0.185 0.205 0.225 9.918123676091789775e+01 9.970545074912854489e+01
0.185 0.205 0.235 9.715316643908130345e+01 9.754780961552420138e+01
0.185 0.205 0.245 9.457771434488522289e+01 9.556994311449538770e+01
0.185 0.205 0.255 9.419638168140761536e+01 9.375668824628854736e+01
0.185 0.205 0.265 9.149948332463229406e+01 9.209647903678393277e+01
0.185 0.205 0.275 9.145871613929909927e+01 9.058071324702191873e+01
0.185 0.205 0.285 8.894379768518980711e+01 8.920324671568897656e+01
0.185 0.205 0.295 8.724155526455096776e+01 8.795998649345543186e+01
0.185 0.215 0.215 9.977650268993680527e+01 9.949065144551813944e+01
0.185 0.215 0.225 9.726217994403474165e+01 9.713746993873472491e+01
0.185 0.215 0.235 9.603047943531217356e+01 9.497763417263853114e+01
0.185 0.215 0.245 9.206375316609856441e+01 9.299129481628908422e+01
0.185 0.215 0.255 9.046937731583292930e+01 9.116297668182141933e+01
0.185 0.215 0.265 8.893469308105329674e+01 8.948077623291678151e+01
0.185 0.215 0.275 8.709900542684103186e+01 8.793572723909475997e+01
0.185 0.215 0.285 8.602757698752500914e+01 8.652129526179682273e+01
0.185 0.215 0.295 8.426983763547652018e+01 8.523297161956018897e+01
0.185 0.225 0.225 9.355745792880642853e+01 9.478421673487568455e+01
0.185 0.225 0.235 9.198310730022984671e+01 9.262001314091313020e+01
0.185 0.225 0.245 8.905761500795031793e+01 9.062461379366708059e+01
0.185 0.225 0.255 8.900822876157059227e+01 8.878216366960589312e+01
0.185 0.225 0.265 8.600855729263527394e+01 8.708038380371714027e+01
0.185 0.225 0.275 8.552306046877997403e+01 8.550992949700872714e+01
0.185 0.225 0.285 8.347179157403759575e+01 8.406388018184217970e+01
0.185 0.225 0.295 8.203627447896145952e+01 8.273733061829101132e+01
0.185 0.235 0.235 9.132579553013023599e+01 9.044867223283314672e+01
0.185 0.235 0.245 8.769455230587800543e+01 8.844285415177235166e+01
0.185 0.235 0.255 8.563293754501039245e+01 8.658624578822623619e+01
0.185 0.235 0.265 8.411987434283446419e+01 8.486614349118562473e+01
0.185 0.235 0.275 8.233682555475523657e+01 8.327279748307982743e+01
0.185 0.235 0.285 8.044010979601745248e+01 8.179889238801000317e+01
0.185 0.235 0.295 7.924075066908412168e+01 8.043913210720729978e+01
0.185 0.245 0.245 8.462961413234734209e+01 8.642462101304926136e+01
0.185 0.245 0.255 8.482389955881184562e+01 8.455305505107345709e+01
0.185 0.245 0.265 8.160332352909080100e+01 8.281496855767248633e+01
0.185 0.245 0.275 8.119612015487845724e+01 8.120016966240825695e+01
0.185 0.245 0.285 7.864881759800769601e+01 7.970092877708468393e+01
0.185 0.245 0.295 7.693904449361676257e+01 7.831155358534019229e+01
0.185 0.255 0.255 8.358547300616184828e+01 8.266508831307828586e+01
0.185 0.255 0.265 8.077823716321587710e+01 8.090860516893444299e+01
0.185 0.255 0.275 7.872657800334414446e+01 7.927292543551122606e+01
0.185 0.255 0.285 7.789564278877277559e+01 7.774987667375495448e+01
0.185 0.255 0.295 7.622415036613263339e+01 7.633335566675972927e+01
0.185 0.265 0.265 7.951080607419004309e+01 7.913268286290923470e+01
0.185 0.265 0.275 7.791461502058550082e+01 7.747597854894989666e+01
0.185 0.265 0.285 7.598757898841097358e+01 7.592984012604837574e+01
0.185 0.265 0.295 7.494642855976003659e+01 7.448773072456481259e+01
0.185 0.275 0.275 7.672872881104072462e+01 7.579750060683595336e+01
0.185 0.275 0.285 7.388007234526182287e+01 7.422831562122487981e+01
0.185 0.275 0.295 7.281245405584880359e+01 7.276142316206002647e+01
0.185 0.285 0.285 7.223435840168376387e+01 7.263555218711476869e+01
0.185 0.285 0.295 7.090547773927347919e+01 7.114404943810370696e+01
0.185 0.295 0.295 6.944883017195853370e+01 6.962756681826652994e+01
0.195 0.195 0.195 1.089763771531504233e+02 1.072329298328924239e+02
0.195 0.195 0.205 1.054485509755611190e+02 1.044171607749285613e+02
0.195 0.195 0.215 1.023150917433121094e+02 1.018542562862511716e+02
0.195 0.195 0.225 9.884037063808028734e+01 9.951305246599598320e+01
0.195 0.195 0.235 9.937969559714572654e+01 9.736897437073663752e+01
0.195 0.195 0.245 9.445294856608296641e+01 9.540276441348382264e+01
0.195 0.195 0.255 9.434220803270363831e+01 9.359948909338963574e+01
0.195 0.195 0.265 9.150316429550072428e+01 9.194775692439696968e+01
0.195 0.195 0.275 9.084350501690698820e+01 9.043909784525426687e+01
0.195 0.195 0.285 8.867297182121696153e+01 8.906746700184861254e+01
0.195 0.195 0.295 8.776608511600016982e+01 8.782884499146139490e+01
0.195 0.205 0.205 1.022385986060317151e+02 1.016368144630383483e+02
